"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
-180,-3.69768285006699,-3.69768285006699,-3.69768285006698,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.697682850067,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.69768285006701,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.697682850067,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.697682850067,-3.697682850067,-3.697682850067,-3.697682850067,-3.69768285006699,-3.69768285006699,-3.69768285006699,-3.697682850067,-3.69768285006699,-3.69768285006699
-179,-3.99088967880926,-3.98950228834481,-3.98489374082571,-3.97719982285805,-3.96664600459526,-3.95353904025684,-3.93825580498447,-3.92122997266727,-3.90293720988398,-3.88387957447148,-3.86456976961179,-3.84551582726743,-3.82720669272498,-3.81009906977957,-3.79460577691365,-3.78108576887701,-3.76983590189557,-3.76108446720747,-3.75498648642568,-3.75162075049356,-3.75098858706891,-3.75301435323625,-3.75754766513668,-3.76436738696953,-3.77318740275572,-3.78366417995844,-3.79540610052597,-3.80798448001394,-3.82094611948193,-3.83382714114323,-3.84616775386701,-3.85752748836437,-3.86750034654462,-3.87572923866302,-3.88191904843475,-3.88584768040201,-3.88737451071657,-3.88644578087373,-3.88309663551435,-3.87744969564036,-3.86971025862162,-3.86015840596721,-3.84913846051374,-3.83704635250996,-3.82431552145184,-3.81140199673076,-3.79876927066485,-3.78687351231128,-3.77614958207057,-3.76699820832407,-3.75977458965925,-3.75477859861236,-3.75224669124202,-3.75234557415566,-3.7551676470439,-3.76072822235009,-3.76896452077815,-3.77973644715598,-3.79282916024955,-3.80795745666549,-3.82477198721849,-3.84286730876507,-3.86179174116192,-3.88105894493808,-3.90016105999989,-3.9185831517095,-3.93581860393193,-3.95138498861697,-3.96483984069027,-3.97579568980661,-3.98393366108444,-3.98901496699194,-3.99088967880926
-178,-4.7808608755686,-4.77542197449934,-4.7568517033175,-4.72585610833193,-4.68358554140765,-4.63156449906982,-4.57160454155816,-4.50570950362822,-4.43598167036552,-4.36453586224354,-4.29342601874988,-4.22458644623663,-4.15978781779486,-4.10060650192194,-4.0484048987435,-4.00432010468315,-3.96925827849504,-3.94389240467498,-3.92866162661941,-3.92377086692249,-3.92919001469545,-3.94465251525472,-3.96965373829389,-4.00345002507086,-4.04505981673169,-4.09326872322548,-4.14664076042918,-4.20353818874079,-4.26215232948168,-4.32054730196318,-4.37671771339408,-4.42865990113959,-4.4744544340203,-4.5123554371064,-4.5408802809131,-4.55889174630264,-4.56566440651803,-4.56092795539807,-4.54488254421449,-4.51818449389785,-4.48190436480178,-4.43746254068255,-4.38654960462023,-4.33103955096103,-4.27290334693349,-4.21412886942,-4.15665126622598,-4.10229577597912,-4.05273331339274,-4.00944785737556,-3.97371390078075,-3.94658187269093,-3.92886942413122,-3.92115666817597,-3.92378379567716,-3.93684988554829,-3.96021215783983,-3.99348536419668,-4.03604147232465,-4.08701028144883,-4.14528210140968,-4.20951412045066,-4.27814253231876,-4.34940281615271,-4.42136065299227,-4.49195568605506,-4.55905955433687,-4.62054826226776,-4.67438700931127,-4.71872327416609,-4.75198160335076,-4.77295172587661,-4.7808608755686
-177,-6.09775701295442,-6.08429275132591,-6.03746639916389,-5.95974429030818,-5.85502909764643,-5.72825895225906,-5.58495914928436,-5.4308206309132,-5.27135647206243,-5.11165917210472,-4.95625747532357,-4.80905630234385,-4.6733371308192,-4.55179632180862,-4.44660250724528,-4.35945893081744,-4.2916611790528,-4.24414441874015,-4.21751692541168,-4.21207845744697,-4.22782312462835,-4.2644270771824,-4.32122186390424,-4.39715493271242,-4.49073972138415,-4.59999933726031,-4.72241012593336,-4.85485452778654,-4.99359630998465,-5.13429489274222,-5.27207778714489,-5.40168917512709,-5.51772609593167,-5.61495988909039,-5.68872001501672,-5.7352943739538,-5.75228278259216,-5.7388374481101,-5.69574129402446,-5.62530873604149,-5.53113260334253,-5.41773118365811,-5.29016132965801,-5.15365652424085,-5.01332948110418,-4.87395642294587,-4.73984169865202,-4.61474996984627,-4.50188855638037,-4.40392270500868,-4.32300928897944,-4.26083801486715,-4.21867255971098,-4.19738671879099,-4.19749251814848,-4.21915843835781,-4.26221659096191,-4.32615809454995,-4.41011622679466,-4.51283740069959,-4.63264085892052,-4.76736944236077,-4.91433610105597,-5.07027413402511,-5.23130341888962,-5.39292964328342,-5.55009759662985,-5.6973208305825,-5.82890558913688,-5.93927409498144,-6.0233702431373,-6.07710289473809,-6.09775701295442
-176,-7.96151032865913,-7.93340838800023,-7.83325659189489,-7.66895244449985,-7.4524156797642,-7.19759656872881,-6.91861244948618,-6.6284001175505,-6.33798195062387,-6.05624376543077,-5.79004878385937,-5.54452461532974,-5.32340672699081,-5.12936923539641,-4.96430913880232,-4.82957220266542,-4.72612075990657,-4.65464922092289,-4.61565473188978,-4.60946983021524,-4.63626211343599,-4.69600348893558,-4.78840897105271,-4.91284265923981,-5.06818692927025,-5.252670619799,-5.4636540480024,-5.69737452437245,-5.94866778387019,-6.21070083784954,-6.47478146836143,-6.73034570382911,-6.96525399217761,-7.16652199438715,-7.32153656902052,-7.41964240524755,-7.45377076539676,-7.42163819904306,-7.32610414544697,-7.17456293998961,-6.9776057198681,-6.74740701023304,-6.49627250606388,-6.23560190404483,-5.97531550132126,-5.72366003742055,-5.48726337758481,-5.27131942517894,-5.07981897499981,-4.91577670394531,-4.7814301950847,-4.67840286462685,-4.60783109683008,-4.57045941481687,-4.56670817161623,-4.59671734825891,-4.66036833852783,-4.75728348004066,-4.88680079280445,-5.04791911469303,-5.23920686394892,-5.45866650142804,-5.70354728767008,-5.97010266519955,-6.25329802617911,-6.54649323062069,-6.84115562591335,-7.12670416181923,-7.39063471479059,-7.61910374801544,-7.79810338889119,-7.91519713822983,-7.96151032865913
-175,-10.2553437464243,-10.2032304620289,-10.0093624471045,-9.6976034966184,-9.30127312945221,-8.85478825271648,-8.38796651249013,-7.92372631578543,-7.47817976376397,-7.06184136611442,-6.68109002232263,-6.33947565822105,-6.03874429293986,-5.77958502680375,-5.56214586409768,-5.38637125141185,-5.25220787049977,-5.15971657849109,-5.10912012110848,-5.10080834860222,-5.13531466800857,-5.21326923453941,-5.33532616312418,-5.50205417346419,-5.71377272959089,-5.97030880725016,-6.27064292056138,-6.61240805573639,-6.99120591526507,-7.39972221836768,-7.82667876269096,-8.25578916760874,-8.66511904793542,-9.02755700227475,-9.31326663701495,-9.49456402079957,-9.5523111107,-9.48123576850169,-9.29130167347366,-9.00433710536348,-8.64794911257472,-8.24973580623496,-7.83362744767473,-7.41850432759825,-7.01833839616424,-6.64303128818179,-6.29940017252108,-5.99204902507665,-5.7240448935777,-5.49740609941805,-5.31343972737157,-5.17296913579391,-5.07648569130296,-5.0242504428532,-5.01636385257276,-5.0528154293827,-5.13351968104431,-5.25833956365944,-5.42709307131451,-5.63953247507812,-5.89527877553374,-6.19368590398468,-6.53359977846995,-6.91296661088301,-7.32823491944248,-7.77349394838596,-8.23931693932606,-8.7113711068319,-9.16908044874969,-9.58503130114542,-9.92628938638844,-10.1588609132948,-10.2553437464243
-174,-12.3144092909,-12.2395882952857,-11.9349246022838,-11.4539143178326,-10.8653611906476,-10.2312846033427,-9.59713496635121,-8.99175133389572,-8.43125919179989,-7.92330662619661,-7.47038672032697,-7.0721366542094,-6.72683950575704,-6.43236914804941,-6.18675486826665,-5.98848421826584,-5.83662685588724,-5.73084344220016,-5.67133239711762,-5.65875604097791,-5.69417305966774,-5.77898676609574,-5.91490079132376,-6.10385815995948,-6.34792715067873,-6.64908651056005,-7.00884982736847,-7.42764941797742,-7.90387106880673,-8.4323985946625,-9.00252425419393,-9.59520247667631,-10.1800719761994,-10.7137082272502,-11.1420714126385,-11.4104955707136,-11.4806578946694,-11.3459112899912,-11.0334222731011,-10.5914193965142,-10.0718364563592,-9.51857867902818,-8.96367158025267,-8.42835925097001,-7.92589136349102,-7.46421389663757,-7.04798353918883,-6.6798986855367,-6.36151529273096,-6.09372253403296,-5.87701040871615,-5.71161636163328,-5.59760451903055,-5.5349104442981,-5.52337301392968,-5.56276877038887,-5.65285914904574,-5.79345484204855,-5.98449330514659,-6.22611528046932,-6.51871489127642,-6.86292547730103,-7.25948834376632,-7.70893001437032,-8.21093911275856,-8.76328074341895,-9.36001875681134,-9.98877903734533,-10.6269342908519,-11.2372952617935,-11.7656958874468,-12.1455285165841,-12.3144092909
-173,-12.835241472077,-12.7757442744361,-12.4751365382723,-11.9888200753533,-11.3908725836914,-10.7484966209532,-10.1104261849484,-9.50673957918394,-8.95327644502591,-8.45644638157559,-8.01701398084667,-7.63276157262586,-7.30028293397887,-7.01614887829132,-6.77760205433652,-6.58288212365348,-6.43126803648556,-6.32293374396323,-6.25872254879416,-6.23993585291153,-6.26820051417897,-6.34543363664016,-6.47387787017154,-6.65614568290508,-6.89519256034187,-7.19413377460811,-7.55581781806715,-7.98205941376006,-8.47240703161727,-9.0222798156963,-9.6203033419654,-10.2448432639949,-10.8603807079142,-11.4158562225299,-11.8490760074405,-12.1010055883657,-12.1369768507798,-11.9614494268724,-11.613898403274,-11.1497940509989,-10.6217818274569,-10.0702762280514,-9.52252356897433,-8.99555889770883,-8.49973749710593,-8.04148536099184,-7.62505747064596,-7.25351832936114,-6.92922881297728,-6.65406412765942,-6.42950304564786,-6.25665945374548,-6.13628576518195,-6.06876191438143,-6.05408445300011,-6.09187658197265,-6.18144237837535,-6.32188169330252,-6.51226571943618,-6.75185059609684,-7.04028326879846,-7.37773519325677,-7.76488688415388,-8.20267540247881,-8.69169699503547,-9.2311145436438,-9.81684823624607,-10.4387586639785,-11.0766037035467,-11.6951451805971,-12.2405675644391,-12.6434987560283,-12.835241472077
-172,-11.9017626551116,-11.8794837855029,-11.6876972240233,-11.3543525021551,-10.924077223865,-10.4439969830296,-9.95362864080858,-9.48094936602235,-9.04278925859476,-8.64712447982915,-8.29577398100449,-7.98687873694082,-7.71697572749655,-7.48259917036517,-7.28134653557895,-7.11236773841923,-6.97631754868747,-6.87492484138478,-6.81041399480125,-6.78501589427962,-6.80072715753506,-6.85935345058286,-6.96275392739896,-7.11312470893665,-7.31313460370052,-7.56574928788823,-7.87362813931143,-8.23802401378995,-8.65714827668685,-9.12400635237008,-9.62384821806992,-10.1317660380565,-10.6117373085262,-11.0193029643821,-11.3098599579799,-11.4514370872248,-11.4356478862339,-11.2792082752163,-11.0149751293551,-10.679281810185,-10.3028593574375,-9.90763036143392,-9.50768639120236,-9.11192583088783,-8.72662684319968,-8.35719748150368,-8.00900289073263,-7.6875083130105,-7.39807272267063,-7.14566481143013,-6.9346417759045,-6.76861199559551,-6.65034021591139,-6.5816528269417,-6.56333818600872,-6.59508059499297,-6.67549038971284,-6.8022839722022,-6.97262799947947,-7.18360387580464,-7.43269146675318,-7.71813489339181,-8.03905168119288,-8.39517764363418,-8.78618514728948,-9.21054665001822,-9.6639274866053,-10.1371107183706,-10.6135782863154,-11.067269030294,-11.4618574437727,-11.7538752098051,-11.9017626551116
-171,-10.817523241361,-10.8184592954148,-10.7113420622621,-10.5077215103714,-10.2310576267148,-9.91044548927673,-9.57402783824312,-9.24441068394234,-8.93667879456898,-8.65847084417127,-8.41132507054997,-8.19269125787496,-7.99819169476594,-7.82375451556572,-7.66721280385741,-7.52902155349759,-7.41198327492008,-7.32021747975671,-7.25787047019982,-7.22809690011266,-7.23266002097022,-7.27220901616084,-7.34702445952324,-7.45785775248953,-7.60646164318618,-7.79550702230362,-8.02775329309702,-8.30451358522142,-8.62359087250865,-8.97698836044845,-9.34891532191305,-9.71499567468597,-10.0439925930908,-10.3031617926422,-10.4666643635925,-10.5235977206669,-10.4808630484257,-10.3588907393575,-10.1831033400307,-9.9760149707594,-9.75296145151814,-9.52162597892512,-9.28405008963681,-9.03963760435603,-8.7879687263173,-8.53065567551569,-8.27195421729152,-8.01833352931957,-7.77751606202441,-7.55750276585118,-7.36586614198082,-7.20931932958463,-7.09341486805107,-7.02223309725976,-6.99802967384155,-7.02093377276999,-7.08885412708229,-7.19773215796026,-7.3421885275049,-7.51647238072152,-7.71548851612335,-7.93560359167696,-8.17496236230757,-8.43317742207089,-8.71043264542526,-9.00617956837663,-9.31765864851991,-9.63846193349981,-9.95734432858831,-10.2575744248755,-10.5173233655282,-10.711786184408,-10.817523241361
