"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
-109,-8.90814738743581,-9.05525853206221,-8.89622958325314,-9.03754798790721,-8.99404272518975,-8.54716305609163,-8.36769860793337,-8.17995937142804,-7.53173095038691,-6.81259273267078,-6.34865036754318,-6.01445689557044,-5.53024242281914,-5.12825752476544,-4.84227947870174,-4.37695422745399,-4.03383818202485,-3.92110276688129,-3.87709995804731,-4.04861217699231,-4.24945399391748,-4.28936352658464,-4.56792241411677,-5.13766009907169,-5.56093258233821,-5.91451908688869,-6.49663269403715,-7.1778222933692,-7.76583361173102,-8.14017291936696,-8.31367611266924,-8.50464959261585,-8.71917260241724,-8.78707959698663,-8.92756698763577,-9.19365659843114,-9.3130598815186,-9.32112516089736,-9.25016517995325,-9.04556733725235,-8.75437892392643,-8.54609241127768,-8.55075976824315,-8.40530218296916,-7.71562445363357,-7.01750941293593,-6.68156727918919,-6.36624371301418,-6.01128703246235,-5.71213003988396,-5.30443965537531,-4.82126756847512,-4.43899691778453,-4.27728046709763,-4.41572987124302,-4.59976517222871,-4.55379045874629,-4.63949039547949,-5.06244126356021,-5.40803247932176,-5.65430819251729,-6.20162062768764,-6.94553225098907,-7.39952211458989,-7.5168411866218,-7.79861544844428,-8.46396873178918,-8.89317773542973,-8.83708847993949,-8.89800110746892,-8.83799854461108,-8.65664655550883,-8.90814738743581
-108,-8.93888628302449,-9.03043644138645,-8.84438658973564,-9.01254996736853,-8.95761295747279,-8.46332076524222,-8.23140851706244,-7.97041402760188,-7.29297389934563,-6.57528916163661,-6.06909442215783,-5.67958356841975,-5.16526192562707,-4.74131113755098,-4.43761872230806,-3.97045279199982,-3.63575893576816,-3.51779709661434,-3.45399472329306,-3.61533490107478,-3.81494246323289,-3.86155102330833,-4.14927096744614,-4.71791575190845,-5.14448828005943,-5.53211671047903,-6.17559726994839,-6.88966534424082,-7.47209413051879,-7.91479256893297,-8.21397152698255,-8.45814085919027,-8.68879320217214,-8.79821988280764,-8.94983602569747,-9.19082470623403,-9.31699257369267,-9.33900323331557,-9.24857401346954,-9.03251372528944,-8.70015764237137,-8.37768953707744,-8.29755232409717,-8.14199338170223,-7.42022467028374,-6.67670659043277,-6.33538442166604,-6.00457668393499,-5.60770385460706,-5.27640633540346,-4.8442954953625,-4.35760047263745,-4.00447598208864,-3.85019785665355,-3.9609167811134,-4.15010972530427,-4.14162498071428,-4.23385128771254,-4.63607892515628,-4.99685486822712,-5.29418468595222,-5.87311385508003,-6.62946328006815,-7.10011976127823,-7.25050341067824,-7.60451976069203,-8.34765334926585,-8.80983671755961,-8.76375953303721,-8.87071614184103,-8.85863675372622,-8.69626250937769,-8.93888628302449
-107,-9.01020045829654,-9.04813197201506,-8.83011003236388,-9.00710350725784,-8.91952505640691,-8.37130079568539,-8.07639840919875,-7.72316585943007,-7.00727511510506,-6.28728618581864,-5.73501178833063,-5.29158331919142,-4.75193792930433,-4.30379110198517,-3.98162308943343,-3.52071222036345,-3.19571362735806,-3.06799848859143,-2.9855334875658,-3.13851340211975,-3.33868933702487,-3.39263068112157,-3.68584655792901,-4.25308991109732,-4.68798611187544,-5.1097868017516,-5.80638664503209,-6.54979891729701,-7.13493045340332,-7.65120936633126,-8.08413233803444,-8.40215244164503,-8.66407395695488,-8.8233892855316,-8.99930551110632,-9.22283427325975,-9.35154795060536,-9.3856390441516,-9.27633553279285,-9.04189029785329,-8.65992932109571,-8.21675129931303,-8.03471034231622,-7.84609732369141,-7.09016849961429,-6.30493458724619,-5.94565554075024,-5.58039074661321,-5.13813687023333,-4.78597925868593,-4.3386749110936,-3.8469013219983,-3.51854322335344,-3.37462105574857,-3.46248244595528,-3.65376431020159,-3.6754984513621,-3.76989751887734,-4.1516335779236,-4.53250952624541,-4.88483479531519,-5.49443681802759,-6.26256558225724,-6.75390177888144,-6.94691156452715,-7.38203631982987,-8.20665180622774,-8.710516607877,-8.69384820447894,-8.8634555342423,-8.91009195699318,-8.77237100631342,-9.01020045829654
-106,-9.08965749902245,-9.07891528802089,-8.82757948928858,-8.99448252459947,-8.85357764182074,-8.24946941475088,-7.88646271574317,-7.43098297307896,-6.67272134607905,-5.94846445248719,-5.3517726728087,-4.86116568408186,-4.30331641490733,-3.83141722667918,-3.4907951259718,-3.04151526454098,-2.72651409302149,-2.58654032746977,-2.4879026942477,-2.63343919356405,-2.83454444444773,-2.8962638664179,-3.19285925603817,-3.75970999720484,-4.2064694270761,-4.65912788206753,-5.39670179420934,-6.16298286730206,-6.75722565654869,-7.34497520572365,-7.90783793505715,-8.31444562077502,-8.61933529594168,-8.83250737327325,-9.04564118418578,-9.26081913406845,-9.38662065557246,-9.42950476321551,-9.30282335407038,-9.04397672465073,-8.60778373558408,-8.04544383135199,-7.75278184511725,-7.51587461591295,-6.72728095096067,-5.90481086783991,-5.51882081798862,-5.10848783274556,-4.62326355768031,-4.26077876475176,-3.80649576443986,-3.30960250651706,-3.00168305556218,-2.86971623425731,-2.93974276806658,-3.13031401067738,-3.17464401382792,-3.26750634653746,-3.6296703188158,-4.03195082874925,-4.43718693803989,-5.07348799613792,-5.8514393217179,-6.36505202832996,-6.60563751898245,-7.12308773609128,-8.02509757496489,-8.57441560834192,-8.60385844881926,-8.84952405055118,-8.96314777529589,-8.85380507384759,-9.08965749902245
-105,-9.14300689192615,-9.09200751224928,-8.81036380940987,-8.9488149120978,-8.73742423792289,-8.08094980712817,-7.65078888007415,-7.09308051274053,-6.29408446404342,-5.5653719820463,-4.92999657864066,-4.40182771024862,-3.83349177760064,-3.34030935961366,-2.98184389390395,-2.54676337579201,-2.24123540779905,-2.08840523094228,-1.97697277813913,-2.11528407332509,-2.31651399112322,-2.386390569804,-2.68571263272989,-3.25365056536328,-3.7139176269402,-4.19207069977158,-4.95734411500135,-5.73867362321888,-6.34600909644948,-6.99732208858322,-7.67584946470241,-8.17736546695572,-8.53121962409816,-8.79647696214211,-9.05784523009661,-9.27475072399184,-9.39133265700362,-9.43813279397146,-9.29695282354076,-9.00991693784028,-8.51976709790394,-7.84884877258339,-7.44604184872324,-7.15376227010741,-6.33695200194967,-5.48241768080317,-5.06531488422137,-4.60703613034273,-4.08475524865939,-3.71985831876856,-3.26473710672803,-2.76377134067458,-2.47253783659914,-2.35303735990583,-2.40971481555851,-2.59719460105717,-2.65747105847869,-2.74646557857553,-3.09053921538844,-3.5127557517026,-3.96441438682732,-4.62143316697769,-5.40650976372282,-5.94217909735301,-6.23110887609456,-6.82489751291932,-7.79296489836345,-8.38634844857074,-8.47381858089014,-8.80323000731292,-8.98789730353338,-8.9080890384373,-9.14300689192615
-104,-9.13899462963455,-9.05929318816153,-8.75479811051301,-8.84917991655762,-8.55675498607593,-7.85654015115427,-7.36560740057247,-6.71470546468721,-5.88117605686985,-5.14912394711346,-4.4828503289769,-3.92718865259057,-3.35528906408189,-2.84451624515975,-2.46925750740024,-2.04865393531843,-1.75152764288485,-1.58671030240359,-1.4662203298031,-1.59711776392323,-1.79696184066734,-1.87539694312942,-2.17789319484717,-2.74819643194654,-3.2218478913152,-3.71946392416544,-4.50022873891391,-5.28887263006849,-5.91086669890156,-6.61443159439184,-7.38739612092489,-7.98095460659735,-8.38280583864067,-8.69238180020783,-9.00911297054525,-9.23767643962516,-9.33882487757963,-9.38330579845467,-9.23193562551121,-8.91641908040832,-8.37781409667205,-7.61708635397091,-7.11310090464904,-6.76557018351076,-5.92688777593849,-5.04593594430601,-4.59722702423634,-4.0937835660159,-3.54156732702838,-3.17897812497655,-2.72685575355072,-2.2234876858692,-1.94594422586941,-1.83862889124349,-1.88554961781324,-2.06799044404588,-2.13917216636952,-2.22352146510544,-2.55134732317343,-2.99037422475325,-3.4795890071101,-4.15052013574748,-4.93984175238971,-5.49632940737169,-5.8312919527738,-6.49000378005021,-7.50767813022977,-8.13946388837018,-8.29059829707528,-8.70383393650956,-8.95809410710779,-8.90609886392475,-9.13899462963455
-103,-9.05540303167696,-8.96025134726108,-8.643818809056,-8.6834460693229,-8.30788734972482,-7.57593503462079,-7.03421869469206,-6.30544334516107,-5.44639753926933,-4.71275531336359,-4.023543366756,-3.44916421671359,-2.87900978665578,-2.35484870359609,-1.96418231459868,-1.55678810642779,-1.26674135950761,-1.09173096837779,-0.965828914620728,-1.088996673328,-1.28570450527239,-1.37316326412826,-1.67993343432837,-2.25327645087406,-2.73884911684852,-3.25029127946,-4.03670708699876,-4.82598233128992,-5.4622272246408,-6.20578492076968,-7.04942988711977,-7.72438076728301,-8.16679490002038,-8.50831555202483,-8.88218885951194,-9.13069048451787,-9.21157419362332,-9.24688934043162,-9.09050979982194,-8.75025954755635,-8.17296304269976,-7.34652149585611,-6.75662373127094,-6.35916977668846,-5.5056932282857,-4.60416499602569,-4.12623187199771,-3.5836203423513,-3.00819548975125,-2.64974701839604,-2.20244103174689,-1.69858396349013,-1.43246266211537,-1.33652149662642,-1.37628393974707,-1.5521225757247,-1.63087739583821,-1.71116496208357,-2.02474660085461,-2.47678206061266,-2.99409651220302,-3.67232248502511,-4.46322882487564,-5.03898639003385,-5.41590984189315,-6.12517156224055,-7.17395328827207,-7.83598132740711,-8.04996791980991,-8.53923384498257,-8.85602789043932,-8.8276297198495,-9.05540303167696
-102,-8.88386531495179,-8.78596863951339,-8.4699092420865,-8.4502429516408,-7.99754774262231,-7.24674129479769,-6.66545178712298,-5.87696591094905,-5.00237494411269,-4.26890814469809,-3.56360388118791,-2.977095036268,-2.41209222714411,-1.87872534687838,-1.47429374185314,-1.07800592654518,-0.793711141416749,-0.610734442370436,-0.482655268746265,-0.597863233904705,-0.78981652484112,-0.886827073784298,-1.19921893328307,-1.77551962397169,-2.27073099751085,-2.79141814707138,-3.57647473725663,-4.36119742196813,-5.00996119629405,-5.78222102292184,-6.6741637990414,-7.41506030377179,-7.88633600952046,-8.24556180938471,-8.67292239429099,-8.94670729756866,-9.00499267242894,-9.02475523201569,-8.86840567034275,-8.51056551080001,-7.90646309837221,-7.03964590934238,-6.38232885497893,-5.94310762948277,-5.08166014184047,-4.16530641912764,-3.66221462524246,-3.08758087897096,-2.49445399075412,-2.13980033789793,-1.69760002929288,-1.19514921401517,-0.938791643197577,-0.853076740114662,-0.887336646490885,-1.05533423527518,-1.13983569004605,-1.21765129683568,-1.51899510683374,-1.98024382394257,-2.51687944050862,-3.19666165881621,-3.98692053953235,-4.58055743283961,-4.9947671973124,-5.73966322302293,-6.80200018522706,-7.4856513779945,-7.75650727372955,-8.30784859043657,-8.67595507434172,-8.6655983684666,-8.88386531495179
-101,-8.63085228073406,-8.54023630001624,-8.23581253697235,-8.15810338544099,-7.64000283478512,-6.88179711802289,-6.27124159356227,-5.44096605906972,-4.56025931684025,-3.8283230931907,-3.1120401709849,-2.51761141868239,-1.9593506825363,-1.42059718269642,-1.00422408291308,-0.616655598814849,-0.336948745177725,-0.14829011359657,-0.0206716912860654,-0.127908555944108,-0.313867984090804,-0.420991471948508,-0.740296478912241,-1.31874253751583,-1.82097596217589,-2.34768486573282,-3.12706933371243,-3.9036019002751,-4.56248932176838,-5.35426532300245,-6.27598591479519,-7.06594473182726,-7.55310882369575,-7.91693984650655,-8.39012204262785,-8.69113495552446,-8.72740205594312,-8.72663753045065,-8.57419661968257,-8.20766813563512,-7.58825028918785,-6.7037273626537,-5.99763726163149,-5.52547523745043,-4.66195275337937,-3.7361865221625,-3.21263640903564,-2.6128714908987,-2.00608625910172,-1.65347127610459,-1.21564215444207,-0.716317762888474,-0.468540881617662,-0.391694528220032,-0.421287281447089,-0.580484889274534,-0.670086105825611,-0.747648293469825,-1.0386562583021,-1.50572022887558,-2.05431323531264,-2.73116181761017,-3.519020441556,-4.12951746808098,-4.57654164461364,-5.34345499346799,-6.40488436234553,-7.10270908131165,-7.42144165964509,-8.01778468414183,-8.42433322039648,-8.42665096896513,-8.63085228073406
-100,-8.31423161598153,-8.23711329620481,-7.9526517825998,-7.82223668279542,-7.25296633319701,-6.49595790504424,-5.86420415865136,-5.0077219254183,-4.12884142756867,-3.39916752268338,-2.67519296231856,-2.07492972334788,-1.5234825215606,-0.982599822349266,-0.556205161801534,-0.175054068360034,0.100969992806898,0.293216616132139,0.418412651784004,0.318877280800596,0.139641729603979,0.0218563273065372,-0.305399428135239,-0.884582934737172,-1.39127750734956,-1.92217862520525,-2.69381434060387,-3.45987747687236,-4.12638572105373,-4.93102050236979,-5.86880814832383,-6.69218111281329,-7.18364777696414,-7.54226304956015,-8.05179887272553,-8.37907824096883,-8.39640549538967,-8.37201155499476,-8.22561762718162,-7.85915837350956,-7.23356900542128,-6.34877476630913,-5.61035975892661,-5.11318225043057,-4.25220815366429,-3.32191188681365,-2.7824656100247,-2.16343482230125,-1.54567061225462,-1.19258868208818,-0.75779990785458,-0.263065287138253,-0.0230445522928602,0.0464206667383543,0.021333102447707,-0.128363101366851,-0.223255463529035,-0.303079587233838,-0.585486976099412,-1.05553859521412,-1.61045757903614,-2.28125215049891,-3.06539598857817,-3.69212699469561,-4.1681347008923,-4.94583720576982,-5.99599829009907,-6.70259509888719,-7.05940941160304,-7.68372692829746,-8.11673560174417,-8.12781960562577,-8.31423161598153
-99,-7.95736415721382,-7.89626119339556,-7.63637926835579,-7.46045831405614,-6.85390973196722,-6.10341562675534,-5.45582529090095,-4.58537175580719,-3.71433505999497,-2.98698790878048,-2.25700325750273,-1.65133123608244,-1.10563417929941,-0.56522073447533,-0.130723774430947,0.246014668572919,0.518966744031141,0.713037196348516,0.834525345619942,0.742134338672292,0.569805815364634,0.440870394494199,0.104986509804212,-0.47311891550807,-0.982047289870226,-1.5165671704119,-2.28003314180259,-3.03442299158254,-3.70635060285869,-4.5196399503287,-5.46438793779392,-6.30829592633399,-6.79550547028739,-7.1431754448094,-7.6798140596481,-8.03056510573938,-8.03360111443848,-7.98426421993837,-7.84430539420539,-7.48508976243384,-6.85922327582777,-5.98550037517849,-5.22768754283086,-4.71162299675539,-3.85646523603703,-2.92585523956114,-2.37444882540043,-1.74069425324674,-1.11351949694767,-0.757214275434494,-0.323863953405437,0.165106965130604,0.397929826859666,0.461578719328159,0.441357599168507,0.301611184657058,0.20070359911779,0.116069077944211,-0.159278499278551,-0.630095789895102,-1.18747343110984,-1.85041984182486,-2.62989621936945,-3.2725383870913,-3.77449224917497,-4.55457005237631,-5.58725591961557,-6.29944009308426,-6.68538900796854,-7.32300673450549,-7.77306745556577,-7.79107335867088,-7.95736415721382
-98,-7.58353859322768,-7.53819220643016,-7.30405581226893,-7.08977006597482,-6.45768768284614,-5.71605128661421,-5.05545422472647,-4.17975403375835,-3.32058418968846,-2.59502469227158,-1.85946681087158,-1.24766790470315,-0.705915341795623,-0.167881162102074,0.272902677135972,0.646841343682884,0.91704648262926,1.11156346387156,1.22867901093734,1.14262137333225,0.976866064355174,0.836397012169162,0.491604404147741,-0.0834039499265782,-0.592842784216593,-1.13142834349591,-1.88739090168386,-2.62969284046465,-3.30540666943144,-4.12524912174884,-5.07162703452979,-5.92645836382031,-6.40443425278424,-6.7392515487692,-7.29521816691399,-7.66592699536069,-7.65991165927921,-7.58569828928881,-7.4511934163265,-7.10412588186275,-6.48067011596973,-5.62376403255946,-4.85558023874073,-4.32464247390347,-3.47730586074281,-2.54984756644024,-1.9895366829698,-1.34428124489456,-0.708447290260102,-0.346251857615999,0.0873035028161686,0.569628278594551,0.795616817628611,0.855052691779981,0.840436767619489,0.710830362986579,0.602902541458182,0.511071338369516,0.241440493615753,-0.228485500061462,-0.78607384120432,-1.44056587798871,-2.21470945722852,-2.87310875030009,-3.39873679109812,-4.17555067960066,-5.18815790529821,-5.90466636799242,-6.31256175104792,-6.95228017868474,-7.41314345835571,-7.43824486981805,-7.58353859322768
-97,-7.2124291284256,-7.18093373311223,-6.97108281256092,-6.72429865678732,-6.07554051125637,-5.34278071116667,-4.66998355998523,-3.79459989251327,-2.9494770187559,-2.22468231373644,-1.48312884116061,-0.863817372233884,-0.323817519752742,0.210599432097953,0.656058176334695,1.02840279452749,1.2959387007311,1.48991176459014,1.60251884034723,1.52179072073453,1.36183345552681,1.2095844504036,0.855985514030762,0.286100606662879,-0.222706356506606,-0.766545846430218,-1.51627141239101,-2.24661713734461,-2.92520120802528,-3.75114194164548,-4.69657151952226,-5.55579500906161,-6.02293256975914,-6.34599081133209,-6.91545168356606,-7.3026960779688,-7.2927322329659,-7.19461595468407,-7.06371812146411,-6.73137577709357,-6.11040306980358,-5.2716669695401,-4.49851594774715,-3.95469022683216,-3.1161061299689,-2.19447297075579,-1.62734618128207,-0.972663073491559,-0.328379233707081,0.0420771513723779,0.477371669494729,0.952442604694255,1.17182364809574,1.22865410596925,1.22062087134984,1.10108067261129,0.985042440262238,0.883925389263265,0.618852537474873,0.150984831976984,-0.405941471529707,-1.05237435797349,-1.82075248803508,-2.49478778548848,-3.04246413837795,-3.81284522405418,-4.80556195716633,-5.52655617373238,-5.95126383036896,-6.58550588712977,-7.05383350071632,-7.08779547416709,-7.2124291284256
-96,-6.85871364311744,-6.83845083607101,-6.64973296847546,-6.37452891422159,-5.71507552357649,-4.98959135858542,-4.30397873547147,-3.43189478034651,-2.6014207589555,-1.87602532527736,-1.12754283412254,-0.499059223197349,0.041469523115082,0.571654609069065,1.02046473490255,1.39204734543445,1.65680099856676,1.84959003289708,1.95796777784539,1.88145001624632,1.72617815677478,1.56205880719172,1.20009015645837,0.637190212707263,0.129575645171086,-0.421162812021078,-1.16613834316981,-1.88502277418645,-2.56633582987617,-3.39910807171467,-4.34279747363184,-5.20243793522587,-5.65990225253986,-5.97436595544084,-6.55335436262483,-6.95423461942703,-6.94488118146841,-6.82436314257748,-6.69480023063152,-6.37772618962617,-5.75745518742109,-4.93521995117287,-4.15950688471575,-3.60306903413391,-2.77332542419264,-1.85939543507827,-1.28659681504652,-0.623651326316816,0.0291842199821284,0.40987312546217,0.848240607377552,1.31569608511967,1.52861038777494,1.58441376270491,1.58404952352043,1.4742385633867,1.34905850694935,1.23694779967749,0.975435037633256,0.510386872760043,-0.0460871991870868,-0.685651218254942,-1.44803329002708,-2.13750274237211,-2.70609868668845,-3.46892977881033,-4.44389273659823,-5.17044054254456,-5.60878576768191,-6.2331742531146,-6.70788386327566,-6.75353164524198,-6.85871364311744
-95,-6.53215874740867,-6.52040541713957,-6.34875356419612,-6.04740574131087,-5.38076421290268,-4.65994704478894,-3.96003665256007,-3.09228744281205,-2.27579652668496,-1.54823440350543,-0.791662509665326,-0.152370097626681,0.390832817954163,0.916722668333842,1.36790976939505,1.73924827043683,2.00098136462978,2.19223924559498,2.29695830573288,2.2235011151792,2.07158276655039,1.8956618175759,1.5260223763934,0.971665925210268,0.465279645834325,-0.094194843151172,-0.835858112039164,-1.54401540569323,-2.22867979311479,-3.06979505133122,-4.01194473711281,-4.86996154708977,-5.32097094350628,-5.63127108558278,-6.217354803385,-6.62962551446246,-6.62474524221325,-6.48361140063587,-6.3529940804849,-6.05010666237572,-5.42761129339978,-4.61840719000324,-3.84027749615029,-3.27021439857045,-2.44878914670989,-1.54367530189818,-0.965493326661286,-0.294798702775005,0.36682185759449,0.759288878976568,1.20181609364051,1.66150422117647,1.8680534731468,1.92434521620988,1.93272703808212,1.83205784779222,1.69686150070303,1.5724730602939,1.31365469343244,0.851860904962418,0.294854158979924,-0.33961624245084,-1.09596289782184,-1.80050236250367,-2.38924367395891,-3.14501956755664,-4.10556033485389,-4.83918818283853,-5.28967163263463,-5.90238519835431,-6.38391564937736,-6.44465965893084,-6.53215874740867
-94,-6.23840115505371,-6.23264771412712,-6.0736239843001,-5.74686830082821,-5.07461799661058,-4.35532635746783,-3.63922072934049,-2.77547928042467,-1.97135801107669,-1.23999532272699,-0.474159967266129,0.177353932048159,0.725086140868289,1.24708038090726,1.70004885316029,2.07141680909857,2.32983234816412,2.51943827533262,2.621238298878,2.54974464756102,2.39974968135524,2.2122433655122,1.83580882523754,1.29115359615903,0.78560367331559,0.215592510435605,-0.523976802393613,-1.22230643265226,-1.91164571354558,-2.7630515639778,-3.70425841275131,-4.55995742655174,-5.00910161834551,-5.32032537172257,-5.91220577917117,-6.33422662666156,-6.33698769813548,-6.17718208883471,-6.04318361180214,-5.75216989196087,-5.12395286571681,-4.3234686755739,-3.54152233894596,-2.955966583219,-2.14194176483877,-1.24605297359546,-0.662046504210328,0.0163006015725882,0.686940790487117,1.09233103750232,1.53984287750806,1.99178050383312,2.19207171465431,2.25027210747796,2.26836597691517,2.1760273647357,2.03015618674399,1.89263786219121,1.63575061005734,1.17738703927807,0.618386049689352,-0.0131465324894849,-0.763610507528218,-1.48264584895432,-2.09099402040904,-2.84140945192,-3.7914348064832,-4.53378023698852,-4.99623389552475,-5.59735365662295,-6.08702241748651,-6.16649129738009,-6.23840115505371
-93,-5.97990559843125,-5.97797442739919,-5.82710571496233,-5.47451573486098,-4.79685534473199,-4.0757613049682,-3.34148635058973,-2.48056440597177,-1.68656209402719,-0.94981419865253,-0.173673380139377,0.491136466267458,1.04487790850926,1.56374126918147,2.01827050818933,2.38976674951924,2.64457056334792,2.83256228804932,2.9322396888008,2.86173994485349,2.71225415478677,2.5135019043971,2.13123381215572,1.59698174815191,1.09156708307986,0.509437029543483,-0.228950318055046,-0.918480931126622,-1.61441959880725,-2.4782267427313,-3.41907130539771,-4.27260410643444,-4.72525466624519,-5.04271133330525,-5.63984890326579,-6.0704491116389,-6.08339915503583,-5.90697367337989,-5.76741362449007,-5.48505962355255,-4.84748881455736,-4.05127030601613,-3.26318751779911,-2.65981493447704,-1.852059592209,-0.965188875821438,-0.374331203621817,0.311792329865539,0.991601604198965,1.41071709663861,1.86378433850266,2.30811429803204,2.50230042960404,2.56370598142752,2.59228596048821,2.50728349467292,2.35032127278958,2.19923373468759,1.94358874561345,1.48862531483819,0.925963308415373,0.295024704879612,-0.449904480840048,-1.18263524608048,-1.81019849808063,-2.55778427764914,-3.50129488395592,-4.25385741299853,-4.72910782665976,-5.32004861696955,-5.81955539066707,-5.92132886388644,-5.97990559843125
