"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
-180,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169618,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169618,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169618,-5.60766190169616,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169616,-5.60766190169616,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169617,-5.60766190169616,-5.60766190169616,-5.60766190169617,-5.60766190169616,-5.60766190169617,-5.60766190169616,-5.60766190169616,-5.60766190169617
-179,-5.77821409625554,-5.77075644310129,-5.76101130818539,-5.74913708876854,-5.73535851280044,-5.71995935886647,-5.70327314081138,-5.68567222714393,-5.66755591654711,-5.64933800313723,-5.63143434176297,-5.6142508711188,-5.59817247929173,-5.58355301178104,-5.57070663478337,-5.55990068405114,-5.5513500575208,-5.54521315175732,-5.54158929971436,-5.54051764026593,-5.54197733689355,-5.54588906117023,-5.55211766282995,-5.56047595832911,-5.5707295797913,-5.58260283211058,-5.59578550428236,-5.60994056908007,-5.62471268154648,-5.63973735150012,-5.65465062020519,-5.66909902018512,-5.68274954520097,-5.69529931120835,-5.70648455568339,-5.71608860864442,-5.72394847907043,-5.72995973785485,-5.73407944242751,-5.73632693488708,-5.73678244805644,-5.73558356331803,-5.73291967053481,-5.72902467448087,-5.72416826647979,-5.71864612962591,-5.7127694694689,-5.70685426085964,-5.70121057975518,-5.69613235173572,-5.69188780301467,-5.68871085076481,-5.68679362261712,-5.68628025375819,-5.68726207607513,-5.68977428757623,-5.69379417070869,-5.69924091289028,-5.70597706843244,-5.71381168447737,-5.72250509100989,-5.7317753232765,-5.74130610182975,-5.7507562400959,-5.75977028287094,-5.7679901046535,-5.77506711961282,-5.78067468261412,-5.78452020176867,-5.78635644643943,-5.78599152853069,-5.78329706484197,-5.77821409625554
-178,-6.23856411844325,-6.22158628720614,-6.19518959861209,-6.16004426923097,-6.11713779051597,-6.06772354369773,-6.01325803382879,-5.95533223245858,-5.89560235870261,-5.83572465662004,-5.77729757900309,-5.7218135101352,-5.67062095430225,-5.62489711295897,-5.58563002952669,-5.55360899889247,-5.5294216869437,-5.51345633835949,-5.50590752335638,-5.50678404912166,-5.51591791210223,-5.53297347407256,-5.55745639328365,-5.58872221750747,-5.62598493034495,-5.66832611114429,-5.71470568944022,-5.76397550585294,-5.81489698563751,-5.86616414041893,-5.91643279801009,-5.9643564002931,-6.00862792133677,-6.04802650764719,-6.08146645001469,-6.10804522873189,-6.12708681781555,-6.13817635262881,-6.14118274910764,-6.13626688937441,-6.12387441226031,-6.10471372600443,-6.0797213147023,-6.05001749537996,-6.01685634882997,-5.98157356635309,-5.94553550940704,-5.91009202525576,-5.87653467703699,-5.84606118884385,-5.81974618686057,-5.7985177945984,-5.78313932649268,-5.77419520126444,-5.77208023081619,-5.77699159501624,-5.78892305428036,-5.80766125301061,-5.83278430454974,-5.86366319943183,-5.89946691578865,-5.93917239717559,-5.98158075057102,-6.02534104686914,-6.06898291395283,-6.11095864196371,-6.14969474151721,-6.18365182743412,-6.21139043255769,-6.23163905797384,-6.24335967473571,-6.24580527175956,-6.23856411844325
-177,-6.99372966175888,-6.96437316708821,-6.91203459116426,-6.83864803791514,-6.74706470397863,-6.64082667864559,-6.52391011736046,-6.40047089553233,-6.27461848285333,-6.15023359255242,-6.0308353347831,-5.9194961008998,-5.81879783329814,-5.7308213406764,-5.65716011610852,-5.59895089680236,-5.5569143515742,-5.53140042258851,-5.52243382251884,-5.52975598547373,-5.55286046088779,-5.59101942620985,-5.64329977467972,-5.70856818255997,-5.78548571636808,-5.87249390921207,-5.96779578112958,-6.0693369167399,-6.17479328916338,-6.28157377577042,-6.38684586672686,-6.48759242283845,-6.58070496444086,-6.66311450045306,-6.73195442698027,-6.78474238710888,-6.81956090394653,-6.83521235789039,-6.83132453514544,-6.808389346064,-6.76772827969211,-6.71139082665338,-6.64200287876645,-6.56258820071904,-6.4763864951042,-6.38668729491889,-6.29669203825119,-6.20940947160263,-6.12758362739785,-6.05364976322229,-5.98971180686271,-5.93753455268978,-5.89854450304996,-5.87383432296795,-5.86416702646997,-5.86997706384813,-5.89136639801915,-5.92809450390137,-5.97956210319431,-6.04478947378115,-6.12239144467715,-6.21055275412382,-6.30700928137699,-6.40904261109644,-6.51349712731159,-6.61682981609267,-6.71520242034489,-6.80462267540363,-6.88113539537853,-6.94105518517643,-6.98122171546624,-6.99924841701102,-6.99372966175888
-176,-8.04793088648739,-8.00220424272994,-7.91066308540824,-7.77816188706512,-7.61172338999482,-7.41971734010182,-7.21102948265195,-6.99435741138546,-6.77770044807217,-6.56804905771372,-6.37124170658954,-6.19194354583343,-6.03370375666622,-5.89905800863502,-5.78965314538157,-5.70637987120842,-5.64950496660909,-5.61879765997354,-5.61364593350322,-5.63315854268236,-5.67624810114402,-5.74169029581563,-5.82815453837722,-5.93420233404381,-6.05825141736321,-6.19850625422397,-6.35285884659135,-6.51876799988845,-6.69313050230257,-6.87216412229706,-7.05132961023011,-7.22532562775872,-7.38819374171695,-7.53356558299713,-7.6550657214028,-7.74684919349797,-7.80420679782062,-7.82412943198585,-7.8057067055677,-7.75026116521437,-7.66118477139177,-7.54352351407727,-7.40341536436997,-7.24750439369515,-7.08243123091765,-6.91445577325235,-6.74922378263531,-6.59165818835081,-6.44594172511139,-6.3155563364642,-6.20335081226005,-6.11161649996217,-6.04215858815482,-5.99635606179057,-5.9752067689686,-5.97935552370288,-6.00910343972528,-6.0643964086558,-6.14479038384839,-6.24939138879414,-6.37676934179579,-6.52484726294052,-6.69077162284512,-6.87077594679787,-7.0600586093972,-7.25270677718925,-7.44171002460188,-7.61911514292264,-7.77637084369288,-7.90488830932307,-7.99679476720814,-8.04578775783455,-8.04793088648739
-175,-9.39831775399081,-9.33050348693184,-9.18023437813704,-8.95899953056595,-8.68274294992906,-8.36922763757898,-8.03580842770798,-7.69797877262857,-7.3686768352293,-7.05814268465174,-6.77409216736374,-6.52202928786866,-6.30559041235315,-6.12686971629539,-5.98671008073634,-5.88496116235536,-5.82071244213752,-5.79250838035185,-5.79854859957669,-5.83687050142859,-5.90550652337626,-6.00260455765523,-6.12649860320642,-6.2757176330817,-6.44892348603228,-6.64477255443524,-6.86170050567242,-7.09763431389089,-7.34964275898509,-7.61354793002371,-7.88353981811792,-8.15186683795458,-8.40871555663627,-8.6424301600416,-8.8402251959881,-8.98946814004796,-9.07942054508575,-9.10306799563799,-9.05848298912477,-8.9492252821984,-8.78362809499671,-8.57325753059823,-8.33109404435213,-8.06994905473262,-7.8013966546321,-7.53525110253521,-7.27946817617134,-7.04030427100333,-6.82259039008601,-6.6300252818707,-6.46543666737232,-6.33099172675369,-6.2283569123849,-6.15881542487145,-6.12335175262464,-6.12270957579369,-6.1574244305816,-6.22782748015092,-6.33401258367957,-6.47575614065075,-6.65237813809629,-6.86253360784851,-7.10392680248634,-7.3729472036153,-7.6642399095956,-7.97024787004467,-8.28080570389844,-8.58292693367888,-8.8609969650382,-9.09762200311643,-9.27531209673576,-9.37891757922456,-9.39831775399081
-174,-11.0223606126853,-10.9241501163796,-10.686612496602,-10.3360553343358,-9.90646658456646,-9.43204930870062,-8.9425117123468,-8.4612934938851,-8.00569443910372,-7.5878276643822,-7.21572464239728,-6.89429502127972,-6.62606608103591,-6.41172599543414,-6.25052681653243,-6.14060430486797,-6.07926079409477,-6.0632417808495,-6.08901983762743,-6.15308256349254,-6.2522066767086,-6.38369038966236,-6.54551274226856,-6.73639182278214,-6.95572176308828,-7.20337734128517,-7.47938110738233,-7.78342910784793,-8.11426883923343,-8.4689230079775,-8.84176741765072,-9.22352177786258,-9.60032650855285,-9.9532748308765,-10.2590032310007,-10.4920226473164,-10.6290478315239,-10.6544503883722,-10.5646697518653,-10.3692830144615,-10.0881251840371,-9.74608768626518,-9.36806409930043,-8.97564111423926,-8.58577299860148,-8.21086782983317,-7.8595737303264,-7.5377465026206,-7.24932010009948,-6.99697532112566,-6.78260091064245,-6.60758684206018,-6.47300314698015,-6.37971341765819,-6.32845886046323,-6.31993225526493,-6.35484514667465,-6.43397833728734,-6.55819630570331,-6.72840052635154,-6.94539395471793,-7.20962765766536,-7.52079905264086,-7.8772687096962,-8.27526148274392,-8.70782737053321,-9.16358126276151,-9.62536237023118,-10.0692106567178,-10.4644597030036,-10.776098888554,-10.9702901090403,-11.0223606126853
-173,-12.8536186581764,-12.7136498453382,-12.3504594873607,-11.8217018900677,-11.1942664069245,-10.5265481981433,-9.8619314918539,-9.22966321876685,-8.64826467793725,-8.12886714872517,-7.67767671568602,-7.29757850161028,-6.98910868774363,-6.75102318587372,-6.5806416569187,-6.47409680364187,-6.42657944736806,-6.4326358210172,-6.48654029545443,-6.58273318678703,-6.71628246476118,-6.88330660920038,-7.08129021528896,-7.30923636237962,-7.56762465654464,-7.85816928322452,-8.18338465139091,-8.54595971828719,-8.9479156998089,-9.38948189648488,-9.86758517389016,-10.37384522743,-10.8920851687626,-11.3957728222943,-11.8466979397673,-12.1974044007564,-12.4000905325781,-12.4213832588157,-12.2558083045005,-11.9282130882036,-11.4831478613576,-10.9693974160328,-10.4287333773082,-9.89162601026429,-9.37781924243688,-8.89889408876245,-8.46102584297674,-8.06720455694606,-7.71876886531189,-7.4163370545514,-7.16028965573841,-6.95096369363885,-6.78869808506551,-6.67383603112284,-6.60675108390501,-6.58792531698076,-6.61807568970628,-6.69830106818344,-6.83020816025233,-7.01596893512922,-7.25826259745294,-7.5600579009281,-7.92419071734635,-8.35268005337185,-8.84569599254296,-9.40004305538196,-10.0069685890088,-10.6491196801399,-11.2967564167231,-11.9042901965393,-12.4102158717269,-12.7455446120265,-12.8536186581764
-172,-14.735716721621,-14.5432118902231,-14.0161510913093,-13.2698147011239,-12.4205651230956,-11.5535601994514,-10.72121370124,-9.95277651406054,-9.26353256525815,-8.66087487523534,-8.14776271253979,-7.72451556763358,-7.38965154810041,-7.14021316984712,-6.9718581441883,-6.87890100472847,-6.85443555078181,-6.89062241387673,-6.97917622578895,-7.11202831642442,-7.28208022965004,-7.48391837434576,-7.71435194527521,-7.97267390045095,-8.26061308085778,-8.58200977831154,-8.94227401833819,-9.34766304630674,-9.8043498433087,-10.3171588891909,-10.8877189950178,-11.511628734365,-12.1741246933876,-12.8440217175571,-13.4672472000397,-13.9653238015342,-14.2490447973852,-14.252816019667,-13.9710191928032,-13.4616967781226,-12.8134001844025,-12.1081089184696,-11.4038914220337,-10.7348201301376,-10.1175408690481,-9.5580806511868,-9.05692017518644,-8.61226924650802,-8.22194329439354,-7.88424407512416,-7.598185928259,-7.36335764962565,-7.1796573951297,-7.04707210539327,-6.96559877857098,-6.93533545983688,-6.95671529589935,-7.03082130151558,-7.15970189916312,-7.34660527816592,-7.59606065906655,-7.91375094183065,-8.30613425185342,-8.77976682724914,-9.34023636007035,-9.99050695996185,-10.7282740396815,-11.5416252690961,-12.4020699641092,-13.254642498128,-14.008565905583,-14.5413387528786,-14.735716721621
-171,-16.3373552670976,-16.1008439271868,-15.4132090144094,-14.4659657165764,-13.4283176679604,-12.4047755630989,-11.4488472890911,-10.5849379683298,-9.82295494226065,-9.16603415170698,-8.61421767782796,-8.1660105900457,-7.81884465461154,-7.56899556482205,-7.4112871107667,-7.33882112534397,-7.34291593942836,-7.41338093855834,-7.5391807787992,-7.70944125609621,-7.91463212305314,-8.14767287829697,-8.40470258982027,-8.68535914752183,-8.9925810465037,-9.33207852581619,-9.71164517319102,-10.1403972469497,-10.6278936563059,-11.1829484107258,-11.8117774471721,-12.5148449287419,-13.2813483016435,-14.0799982487678,-14.8460916230229,-15.4717105079361,-15.8202598365473,-15.786979004191,-15.3716435695522,-14.6797418080789,-13.8501684156818,-12.9929335321101,-12.1733234450893,-11.421707746455,-10.7472675922282,-10.1482919653147,-9.6186947170932,-9.15181780354135,-8.74237594260586,-8.3871020124716,-8.08453618247646,-7.83437347092146,-7.63673673724207,-7.4916409858463,-7.39878505219151,-7.35768734754986,-7.36809683799105,-7.43056218723788,-7.54702383141004,-7.72129805625764,-7.95934452471088,-8.26924469946204,-8.66085736397353,-9.14513785971648,-9.73307843006882,-10.4341040524745,-11.2534693477152,-12.187627157341,-13.2155755087746,-14.2833419142287,-15.2815383841595,-16.032691389924,-16.3373552670976
